FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI,geometry
REC SITES,4/18/2020,9966,Cassinia,-37.393022,145.55611,HIGH,,PARTIAL,From Melbourne - travel along the Melba Highway to the intersection of Murrindindi Road just before Devlins Bridge.  Turn right and drive 10km to the Reserve then follow the Murrindindi Road south for approximately 900m from the Ranger Station to find Ca,7,"Cassinia Camp is one of the popular camping areas within the Murrindindi Scenic Reserve.  All sites in the Reserve require a permit - motorcycle $3, car $7, small bus $20, large bus $35 per night.  All funds collected go directly back into the upkeep of",TOOLANGI MAIN RD,Cassinia,Wr,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Cassinia is popular with young families as the site provides tent camping without vehicle access, so the children are safe to roam about on the grass without the concerns of traffic.  There are no boundaries on the campsites so numerous families can set",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Please respect other campers and limit noise around Murrindindi Scenic Reserve camping areas
",2,,,0,,,0,,,0,,,0,,1,,,1,,,,121751,121752,121753,4/18/2020,-37.393022,145.55611,,,1603305-20181114,POINT (145.55611 -37.39302199999997)
REC SITES,4/18/2020,9969,Bull Creek,-37.429081,145.570855,HIGH,,PARTIAL,From Melbourne - travel along the Melba Highway to the intersection of Murrindindi Road just before Devlins Bridge.  Turn right and drive 10km to the Reserve then follow the Murrindindi Road south for approximately 5km to the last of the Murrindindi Scen,7,"Bull Creek Camp is one of the popular camping areas within the Murrindindi Scenic Reserve.  All sites in the Reserve require a permit - motorcycle $3, car $7, small bus $20, large bus $35 per night.  All funds collected go directly back into the upkeep o",TOOLANGI MAIN RD,Bull Creek,WCr,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Bull Creek has the capacity to cater for larger family groups as the camping area is divided into wider sites.  An oval in the centre of the camping ground is equipped with a small shelter, picnic facilities and nearby flushing toilets.
",1,Y,The larger sites can accommodate small caravans or camper trailers.,SMALL CARAVAN,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Please respect other campers and limit noise around Murrindindi Scenic Reserve camping areas
",4,,,0,,,0,,,0,,,0,,1,,,1,,,,121733,121734,121735,4/18/2020,-37.429081,145.570855,,,1603328-20181114,POINT (145.5708550000001 -37.429081)
REC SITES,4/18/2020,9975,Regular Camp,-37.332073,145.157527,MID,,NONE,"From Melbourne, take the Hume Highway to the Broadford exit; turn right here along Spur road to Main Mountain road.  Continue down Main Mountain road for approximately 3.5 km to find Regular Camp on the left hand side just after the Flowerdale road junct",,The grassy campsite provides plenty of room to pitch a tent or swag.  Park your vehicle outside the barrier and carry your gear in.  This camp is not recommended for campervans or caravans.,BROADFORD,Regular Camp,W,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Located along the Main Mountain road, Regular camp has a large open grassy space for tent camping.  Facilities include a pit toilet and picnic tables.  Mt Disappointment provides excellent opportunities for trail bikes, mountain biking, four wheel drivin",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,On your drive through Mt Disappointment take the opportunity for a break along the Main road.  At Regular Camp picnic tables are available on the grassy site along with wood fire pits and toilet facilities.,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121901,121902,121903,4/18/2020,-37.332073,145.157527,,,1603297-20170703,POINT (145.1575270000001 -37.33207299999998)
REC SITES,4/18/2020,9978,Andersons Garden,-37.353551,145.107637,MID,,NONE,"From Melbourne, take the Hume Highway to the Clonbinane exit to Clonbinane road.  This road runs into the Mt Disappointment State forest.  Turn left at Boundary road where the Anderson Gardens sign is situated, head over the ford and park in the picnic/c",,"Located just off the Hume highway, this easily accessible campsite/picnic area offers a quick get away from the fast pace of Melbourne. Popular with backpackers and family groups eager to escape the bustle of the city.",BROADFORD,Andersons Garden,Wr,oUeY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Set on the banks of the Sunday Creek, Andersons Garden camping area is ideal for tent camping on grassy flats with picnic and toilet facilities.  Leave your vehicle behind the bollards and carry your tent in to set up and relax amongst the shade of the l",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Set on the grassy area under the large eucalypts, Anderson Gardens provides picnic tables, wood fire pits and toilet facilities for those that would like to spend the day in the bush and paddle in the nearby Sunday Creek with family and friends. 
",2,Y,Due to the sites close proximity to neighbouring private properties please be considerate and reduce noise when trail biking.,3,,,0,,,0,,,0,,,0,1,1,,,,,1,,121703,121704,121705,4/18/2020,-37.353551,145.107637,,,1603318-20190228,POINT (145.1076370000001 -37.35355099999998)
REC SITES,4/18/2020,30155,Jack Scotts,-37.559304,146.240257,BASIC,,NONE,Access is by headin north from Woodspoint for 2 km and you'll turn left into the site.,,"The perfect place to escape to on a hot summers day, jack Scotts reserve offers largely shaded areas in the foothills of the Upper Goulburn State Forest. With ample space camp and plenty of activities to undertake whilst visiting this is the perfect spot",MANSFIELD,Jack Scotts,WCUK,UeY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Huge camping area with great facilities, this camping area has ample space for large groups of campers and offers spectacular views of the Goulburn River.",1,Y,"This spot is great for people with caravans and campertrailers, because the area is so big there is ample room to move your van and turn around when needed.",CAMPER TRAILER,3,,,0,,,0,Y,"A very popular spot for the able fishermen, you can take a walk up the side of the Goulburn river and try your luck at catching a trout or two. Cook it up on your BBQ for dinner that night.",4,,,0,,,0,,,0,,,0,Y,A great place to stop on your journey between Woodspoint and Jamieson with ample room for you to be able to stretch your legs.,2,,,0,,,0,,,0,,,0,Y,"Because this spot is so deep in the bush and not much traffic goes by you may have the opportunity to do some wildlife watching, keep your eye out for the crimson colour of the King Parrot.",0,1,,,,1,,,,121541,121542,121543,4/18/2020,-37.559304,146.240257,,,1603291-20190503,POINT (146.240257 -37.559304)
REC SITES,4/18/2020,50011,The Boys Camping Area,-37.32041,145.86048,BASIC,,NONE,"From the Maroondah Highway at Taggerty, turn right onto the Taggerty-Thornton Rd and right again onto Rubicon Rd. The Boys is approximately 6.5 km along Rubicon Rd. The
camping areas are accessible by 2WD. Kendalls and Tin
Hut are closed from the Thurs",,"A popular camping area, The Boys is set within a tranquil setting in the foothills of the Rubicon Valley.  Surrounded by tall trees and the picturesque Rubicon River, The Boys was the location of a single mens camp after WW1. The Boys is a great base to",ALEXANDRA,The Boys Camping Area,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"A popular camping area, The Boys is set within a tranquil setting in the foothills of the Rubicon Valley.  Surrounded by tall trees and the picturesque Rubicon River, The Boys was the location of a single mens camp after WW1. The Boys is a great base to",2,Y,The area has large open areas suitable for small caravans.,CAMPER TRAILER,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121976,121977,121978,4/18/2020,-37.32041,145.86048,,,1218742-20170626,POINT (145.8604800000001 -37.32040999999998)
REC SITES,4/18/2020,50322,Keppels Hut,-37.460657,145.851269,MID,,NONE,"From Marysville, head to Lady Talbot Drive and continue driving on two wheel drive road until the Beeches Rainforest Walk after this site the road becomes quite rough and not recommended to travel in winter.  Turning right into Keppels hut track head up",,Keppels Hut was established after the 1939 fires on a grazing lease help by John and Jerry Keppel.  The hut accidently burnt down in 1983 and was rebuilt with the help of local community groups.  The hut was again completely destroyed in Black Saturday f,MARYSVILLE,Keppels Hut,WE,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Horse yards, a toilet, picnic table and fireplaces are provided so take a rest or camp overnight and enjoy the picturesque views of Lake Mountain.  
",1,,,,0,,,0,Y,"Built originally by the Keppel brothers in 1885, was burnt and re-established after the 1939 fires on a grazing lease.  The hut accidently burnt down in 1983, rebuilt and destroyed again in the Black Saturday bushfires of 2009.  
",3,,,0,,,0,,,0,,,0,,,0,Y,For those enjoying a days drive and the sites of Lady Talbot Drive it is a quick detour to stop in the historical Keppels Hut.  Pull up a bench seat and enjoy the view and photo opportunity of the nearby mountain range.,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,121829,121830,121831,4/18/2020,-37.460657,145.851269,,,1741516-20170626,POINT (145.851269 -37.46065699999997)
REC SITES,4/18/2020,50462,Freemans Camp,-37.162274,145.165299,MID,,NONE,The Tallarook State Forest is located north of Melbourne between the township of Broadford and Seymour.  Access is via Ennis Road off the Hume Highway.  Ennis road turns into Main road.  Continue on this road until Freemans road.  Turn left into Freemans,,"A special place to camp all year round in the Tallarook State forest. The grassy tiered camp offers four separate levels with wood fired BBQ's, picnic tables and toilet facilities.",BROADFORD,Freemans Camp,W,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,Freemans Camp in the Tallarook State Forest is an ideal place to camp on the tiered grassy slope.  Vehicles can be left in the carparking areas and tents carried in and installed around the wood fire BBQ pits.  From here you can explore the Tallarook for,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"In the middle of Tallarook State Forest this site has numerous picnic tables, wood fire pits and toilet facilities.  A nice grassy spot to sit back and enjoy a picnic with friends and family.",2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,121784,121785,121786,4/18/2020,-37.162274,145.165299,,,1603296-20170626,POINT (145.165299 -37.16227399999997)
REC SITES,4/18/2020,60099,Checking Station,-37.801556,146.01496,MID,,NONE,"Head north out of Noojee on the Loch Valley Road for approximately 8 km, then turn right into Toorongo Road and make your way through the plantation forests for a further 3 and half kms until you reach the junction with North Loch Road. Turn left into No",,"A great base for trailbike riders to explore the diverse range of surrounding tracks in the Noojee State Forest.  While primarily catering for trailbike riders, this site is also a pretty place for a picnic or camping.",NOOJEE,Checking Station,WV,UeY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/24/2020,12/1/2020,,Y,"A pretty, open site located where the pine plantations meet tall native forest. Called the checking station as it was once a stopping point for harvested logs to be graded before being transported to mill.  The site offers a small flat, grassed area suit",2,,,,0,TRAIL BIKE VISITOR AREA,"A spatious unloading area with a shelter with benches, handy for a pre-ride brief or post-ride review.  The surrounding Noojee State Forest offes a range of riding experiences with hilly terrain and flowing tracks with some rocky and rutted sections. Pre",0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Catering primarily for weekend trailbike riders, this is also a nice spot to picnic during the week with a small number of tables and open fire pit. Deciduous trees are a colourful highlight in autumn.",3,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120662,120663,120664,4/18/2020,-37.801556,146.01496,,,1320515-20191218,POINT (146.0149600000001 -37.80155600000001)
REC SITES,4/18/2020,80006,Avondale Gardens,-36.23818842,147.5255509,MID,,NONE,"At Shelley, turn south off the Murray Valley Highway onto Avondale Road.  Travel approximately 12 km south and turn left onto Beetoomba Road. Travel approximately 1km along Beetoomba Road and turn left onto the Avondale Gardens access track.  Note: Avond",,,TALLANGATTA,Avondale Gardens,WCE,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,,1,Y,,CAMPER TRAILER,2,,,0,Y,"Located 12 kilometres from Shelley and established after World War 2 as part of Avondale Homestead, the exotic gardens and handcrafted stonewalls are a reminder of a once thriving cattle station which once operated in the Upper Murray.",3,,,0,,,0,,,0,,,0,,,0,Y,,4,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,122168,122169,122170,4/18/2020,-36.23818842,147.5255509,,,1218741-20191021,POINT (147.5255508700001 -36.23818842399999)
REC SITES,4/18/2020,1656,Sawpit Picnic Area,-38.235459,141.687547,MID,,PARTIAL,"Vicroads Map 88, D5. At Narrawong turn north onto Boyers Rd; follow the bitumen all the way up the hill. When the bitumen runs out, about 500 metres on the left is the entrance to picnic area.",,Sawpit picnic area is a tranquil spot in messmate forest within the Mt. Clay State Forest. It has a day visitor area and a camping area as well as a short walking track and a mountain bike track.,HEYWOOD,Sawpit Picnic Area,WC,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,The north side of the camp is available for camping. The area is flat and there are BBQs and picnic tables.,1,Y,Campervans are accommodated with wide roads and gates and a relatively flat campground.,CAMPER TRAILER,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"The south side of the site is a day visitor area, available for picnicking. There is a picnic shelter, picnic tables and BBQs.",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,120521,120522,120523,4/18/2020,-38.235459,141.687547,,,487634-20191023,POINT (141.687547 -38.23545899999999)
REC SITES,4/18/2020,6145,Blue Pool Upper,-37.780398,147.112708,MID,,NONE,From Briagolong follow the Freestone Creek Road approximately 10km or 10 minutes to the Blue Pool carpark area.,,,BRIAGOLONG,Blue Pool Upper,W,Y,Y,FULL CLOSURE,"Blue Pool Campground is closed while refurbishment works are completed. Day visitor access to the pool will remain open. Camping available further along Freestone Creek Rd (unsuitable for RVs / caravans), or at The Quarries.",12/2/2019,7/1/2020,MAINTENANCE WORKS,Y,Popular campsite situated along Freestone Creek. This site gets very busy over weekends in summer. You can also continue further along Freestone Creek Rd to find additional camping spots.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120806,120807,,4/18/2020,-37.780398,147.112708,,,565116-20200110,POINT (147.112708 -37.78039799999999)
